Date,MSFT prices,AAPL prices,KO prices,PEP prices,GS prices,MS prices,GM prices,F prices
2020-08-07,201.96084594726562,107.77618408203125,39.94273376464844,114.5159683227539,181.8770751953125,42.148197174072266,25.71941375732422,5.0851664543151855
2020-08-10,197.94024658203125,109.34270477294922,39.875892639160156,113.87948608398438,182.84642028808594,42.34074020385742,26.932231903076172,5.2556610107421875
2020-08-11,193.31138610839844,106.09085845947266,40.051368713378906,113.15926361083984,184.31349182128906,43.34526062011719,27.452011108398438,5.359439849853516
2020-08-12,198.83375549316406,109.61671447753906,40.469173431396484,115.40367889404297,185.24786376953125,43.8475341796875,26.980356216430664,5.270486831665039
2020-08-13,198.3679962158203,111.5566635131836,40.42739486694336,115.65495300292969,181.98184204101562,43.68010711669922,26.518335342407227,5.211184024810791
2020-08-14,198.55810546875,111.45726013183594,40.485897064208984,115.20271301269531,181.6150665283203,43.78056335449219,26.816726684570312,5.218597888946533
2020-08-17,199.86978149414062,111.166259765625,40.285335540771484,115.50418853759766,177.33604431152344,42.92671585083008,28.88621711730957,5.174120903015137
2020-08-18,201.01988220214844,112.09259796142578,40.4608154296875,115.66332244873047,175.799072265625,42.62534713745117,28.722578048706055,5.107405185699463
2020-08-19,199.80029296875,112.23320770263672,39.58342361450195,114.27307891845703,177.29232788085938,43.00205612182617,28.125797271728516,5.0925798416137695
2020-08-20,204.449951171875,114.7236328125,39.566707611083984,114.49922943115234,176.2706756591797,42.52490234375,27.750404357910156,5.070342063903809
2020-08-21,202.96356201171875,120.63562774658203,39.50820541381836,114.28148651123047,176.77711486816406,42.77603530883789,27.49051284790039,4.936911582946777
2020-08-24,203.6019744873047,122.07845306396484,40.08479309082031,115.26969909667969,181.06491088867188,43.83915710449219,29.17498016357422,5.174120903015137
2020-08-25,206.25070190429688,121.07694244384766,40.03464889526367,114.9849624633789,179.8946990966797,43.571292877197266,28.57819366455078,5.144469261169434
2020-08-26,210.70974731445312,122.7234878540039,40.24355697631836,115.96480560302734,180.9601287841797,43.28666687011719,28.376060485839844,5.055516719818115
2020-08-27,215.8834228515625,121.25639343261719,40.30205154418945,115.90618896484375,183.518798828125,44.040061950683594,28.57819366455078,5.122231483459473
2020-08-28,218.10345458984375,121.05998229980469,41.639041900634766,117.19587707519531,181.38804626464844,44.27445602416992,28.895837783813477,5.144469261169434
2020-08-31,214.88294982910156,125.1653823852539,41.38835525512695,117.29635620117188,179.99111938476562,43.747074127197266,28.520442962646484,5.055516719818115
2020-09-01,216.5408477783203,130.1510772705078,41.04574966430664,116.56777954101562,180.5094757080078,44.014949798583984,28.674453735351562,5.062928199768066
2020-09-02,220.71409606933594,127.45452880859375,42.775489807128906,120.00140380859375,184.53326416015625,44.5758056640625,29.800634384155273,5.151881694793701
2020-09-03,207.04147338867188,117.25041198730469,42.18220520019531,117.55780029296875,182.3544464111328,44.157264709472656,28.376060485839844,5.055516719818115
2020-09-04,204.13548278808594,117.32801818847656,42.65015411376953,117.04328918457031,185.32394409179688,44.123783111572266,28.876585006713867,5.114819526672363
2020-09-08,193.0926513671875,109.43244934082031,41.62234115600586,114.33566284179688,177.89134216308594,41.997535705566406,31.167465209960938,5.211184024810791
2020-09-09,201.3152618408203,113.79729461669922,41.93986511230469,115.65150451660156,177.6628875732422,42.742549896240234,30.75356674194336,5.166707515716553
2020-09-10,195.67466735839844,110.08230590820312,41.781097412109375,113.66929626464844,175.7212677001953,42.09797668457031,29.040224075317383,5.122231483459473
2020-09-11,194.39796447753906,108.63705444335938,42.66686248779297,114.5549545288086,176.5207977294922,42.148197174072266,29.319366455078125,5.18894624710083
2020-09-14,195.71286010742188,111.89616394042969,42.717411041259766,115.28038787841797,176.88978576660156,42.81789016723633,30.01239776611328,5.277900218963623
2020-09-15,198.9237060546875,112.07076263427734,43.003814697265625,114.39468383789062,173.9553680419922,42.18168640136719,30.397422790527344,5.218597888946533
2020-09-16,195.36984252929688,108.76313018798828,42.7847900390625,113.85486602783203,176.3099365234375,42.81789016723633,30.59956169128418,5.203771591186523
2020-09-17,193.33084106445312,107.02689361572266,42.58262252807617,112.35343933105469,171.17034912109375,42.06449508666992,30.72469139099121,5.3965044021606445
2020-09-18,190.92982482910156,103.63196563720703,42.49837875366211,110.89420318603516,171.19668579101562,41.922183990478516,30.32042121887207,5.359439849853516
2020-09-21,192.9783172607422,106.77470397949219,41.35273742675781,110.70021057128906,170.4411163330078,40.48237228393555,28.876585006713867,5.0925798416137695
2020-09-22,197.62796020507812,108.4527587890625,41.83291244506836,111.4677734375,168.35015869140625,39.87128829956055,28.33756446838379,5.025864124298096
2020-09-23,191.12039184570312,103.90357971191406,40.61143493652344,110.49776458740234,163.51805114746094,38.8583869934082,28.241302490234375,4.922085285186768
2020-09-24,193.59764099121094,104.97055053710938,41.02421188354492,110.98699951171875,171.41627502441406,39.017433166503906,28.019916534423828,4.936911582946777
2020-09-25,198.0090789794922,108.90863037109375,41.04106140136719,112.648681640625,171.27574157714844,39.37739181518555,27.914037704467773,4.825718879699707
2020-09-28,199.55259704589844,111.50814819335938,41.512786865234375,116.3769302368164,174.8954315185547,40.49911117553711,28.33756446838379,4.959150791168213
2020-09-29,197.47549438476562,110.66427612304688,41.20953369140625,115.69369506835938,172.89234924316406,39.54481506347656,27.663774490356445,4.892435073852539
2020-09-30,200.4005584716797,112.33263397216797,41.58860397338867,116.90833282470703,176.564697265625,40.4739875793457,28.4819393157959,4.936911582946777
2020-10-01,202.4300079345703,113.28323364257812,41.42855453491211,118.76403045654297,174.43856811523438,39.56153869628906,29.242353439331055,5.003625869750977
2020-10-02,196.45602416992188,109.62640380859375,41.5801887512207,116.45286560058594,175.62464904785156,40.15590286254883,29.319366455078125,5.107405185699463
2020-10-05,200.4482421875,113.00193786621094,41.5970344543457,116.34315490722656,177.29391479492188,40.68326950073242,29.800634384155273,5.203771591186523
2020-10-06,196.18927001953125,109.76220703125,41.22637939453125,114.46218872070312,176.67013549804688,39.96335983276367,29.261608123779297,5.174120903015137
2020-10-07,199.9241485595703,111.62457275390625,41.7486572265625,115.56717681884766,178.8753204345703,40.77534866333008,30.435922622680664,5.359439849853516
2020-10-08,200.6387481689453,111.51788330078125,42.50680923461914,116.27568817138672,182.723388671875,41.01811981201172,31.00383186340332,5.448392868041992
2020-10-09,205.62184143066406,113.45782470703125,42.801639556884766,116.77338409423828,182.33685302734375,40.87580490112305,30.955699920654297,5.374265670776367
2020-10-12,210.94798278808594,120.66474151611328,43.03751754760742,119.88585662841797,188.1178436279297,42.47467803955078,31.00383186340332,5.685602188110352
2020-10-13,212.33908081054688,117.46380615234375,42.30463790893555,121.07522583007812,185.2097625732422,42.22354507446289,30.676563262939453,5.752316951751709
2020-10-14,210.43345642089844,117.55111694335938,42.22040557861328,120.2148208618164,185.5787811279297,42.39934539794922,30.484054565429688,5.61147403717041
2020-10-15,209.2900848388672,117.08551025390625,42.11089324951172,119.29541015625,183.26815795898438,42.96857833862305,31.36960220336914,5.648538589477539
2020-10-16,209.2900848388672,115.4462661743164,42.14458084106445,119.54846954345703,181.1683807373047,43.40386199951172,32.19740295410156,5.685602188110352
2020-10-19,204.1068878173828,112.49755096435547,41.79920196533203,117.81932830810547,180.71148681640625,42.650474548339844,32.10113525390625,5.626300811767578
2020-10-20,204.5166015625,113.98161315917969,42.32990264892578,117.84461975097656,182.7673797607422,43.08576583862305,34.266883850097656,5.737492084503174
2020-10-21,204.65951538085938,113.36083221435547,42.11089324951172,117.75181579589844,178.26913452148438,42.17332458496094,34.43052291870117,5.819032192230225
2020-10-22,204.74533081054688,112.2744369506836,42.69213104248047,117.76024627685547,180.45675659179688,43.3369026184082,36.00910568237305,6.0858917236328125
2020-10-23,206.02203369140625,111.58577728271484,42.557350158691406,117.71807098388672,180.14047241210938,43.42060470581055,35.45082473754883,6.048828125
2020-10-26,200.16238403320312,111.59544372558594,41.950828552246094,116.45286560058594,176.71408081054688,42.123085021972656,34.4786376953125,5.952462196350098
2020-10-27,203.1826934814453,113.09893798828125,42.03507995605469,117.34693145751953,171.91708374023438,40.67490768432617,33.58347702026367,5.870922088623047
2020-10-28,193.1116943359375,107.86106872558594,40.40084457397461,113.17162322998047,166.72482299804688,39.821048736572266,32.81343078613281,5.707840442657471
2020-10-29,195.05538940429688,111.85736846923828,40.45138168334961,113.01981353759766,166.87420654296875,40.58003234863281,33.58347702026367,5.856095790863037
2020-10-30,192.91162109375,105.59134674072266,40.485084533691406,112.42935180664062,166.0834197998047,40.6053352355957,33.2369499206543,5.730079174041748
2020-11-02,192.77822875976562,105.5040283203125,40.956817626953125,113.9982681274414,167.10260009765625,41.642616271972656,33.25619888305664,5.7152533531188965
2020-11-03,196.68466186523438,107.1238784790039,41.57176208496094,115.59246063232422,173.8938446044922,43.16056442260742,34.026241302490234,5.841270446777344
2020-11-04,206.17449951171875,111.49847412109375,41.42013168334961,116.28410339355469,173.8411865234375,43.37139129638672,33.920372009277344,5.663363933563232
2020-11-05,212.7487335205078,115.45596313476562,41.64757537841797,116.44440460205078,178.31301879882812,44.02073669433594,35.74921417236328,5.922811031341553
2020-11-06,213.15846252441406,115.3248062133789,41.6559944152832,116.72277069091797,176.81947326660156,43.59908676147461,36.06685256958008,5.7745561599731445
